Chromosome	start	end	Name	colour
chr1	9008422	9038407	1_90.28405049	blue6
chr1	9040175	9080632	1_90.50178166	blue4
chr1	9058768	9085312	1_90.72034667	blue6
chr1	9109697	9139624	1_91.24654679	blue1
chr1	9120013	9144985	1_91.3498365	blue6
chr1	9145842	9165846	1_91.55844304	blue6
chr1	9156542	9176547	1_91.66545	blue9
chr1	9189191	9209195	1_91.9919329	blue10
chr1	9211542	9241529	1_92.21545082	blue10
chr1	9233894	9273439	1_92.43896873	blue10
chr1	9255709	9278938	1_92.65711282	blue9
chr1	9259755	9286197	1_92.72982026	blue6
chr1	9277555	9302406	1_92.8755806	blue6
chr1	9294856	9324515	1_93.09704037	blue5
chr1	9302934	9351652	1_93.32105847	blue1
chr1	9319996	9349545	1_93.39543398	blue10
chr1	9344317	9383612	1_93.5432	blue9
chr1	9346947	9386518	1_93.76515863	blue9
chr1	9366522	9386526	1_93.7652456	blue7
chr1	9412494	9432504	1_94.22499661	blue8
chr1	9427276	9447280	1_94.37278316	blue8
chr1	9434640	9484857	1_94.44642187	blue9
chr1	9404430	9454648	1_94.44646535	blue5
chr1	9456993	9486968	1_94.66993084	blue9
chr1	9469714	9499691	1_94.89689621	blue9
chr1	9494803	9518147	1_95.04805455	blue2
chr1	9498964	9525652	1_95.12305938	blue9
chr1	9536549	9556553	1_95.46551768	blue9
chr1	9548118	9588504	1_95.58120507	blue9
chr1	9527741	9568127	1_95.58124855	blue9
chr1	9561316	9591466	1_95.81464055	blue7
chr1	9594691	9624717	1_96.04693759	blue3
chr1	9607789	9637815	1_96.2781294	blue6
chr1	9617815	9647802	1_96.27817289	blue7
chr1	9619644	9649632	1_96.39629838	blue5
chr1	9641545	9671570	1_96.51547534	blue2
chr1	9653586	9683695	1_96.63588796	blue6
chr1	9655632	9685741	1_96.75739553	blue2
chr1	9665741	9689200	1_96.75743901	blue3
chr1	9686297	9713228	1_96.99753909	blue4
chr1	9698475	9721970	1_97.11968623	blue1
chr1	9714301	9744575	1_97.24303582	blue5
chr1	9704036	9734310	1_97.2430793	blue4
chr1	9725367	9755493	1_97.40445567	blue1
chr1	9733408	9758458	1_97.48456438	blue7
chr1	9738458	9758462	1_97.48460787	blue4
chr1	9750609	9791081	1_97.60611543	blue6
chr1	9742178	9782650	1_97.72648457	blue4
chr1	9762650	9782657	1_97.72652805	blue2
chr1	9786317	9837752	1_97.96322548	blue5
chr1	9754896	9806329	1_97.96326896	blue5
chr1	9810278	9830282	1_98.20280616	blue6
chr1	9824535	9855071	1_98.45069751	blue9
chr1	9835071	9865584	1_98.45074099	blue8
chr1	9832978	9863490	1_98.5348816	blue8
chr1	9899968	9930265	1_99.20263226	blue9
chr1	9931865	9958719	1_99.45301517	blue8
chr1	9956792	9980194	1_99.70192476	blue9
chr1	9995287	10021962	1_100.0861765	blue6
chr1	10034433	10057793	1_100.4779168	blue2
chr1	10037793	10067840	1_100.4779603	blue7
chr1	10027755	10057802	1_100.4780038	blue1
chr1	10058550	10083480	1_100.73478	blue2
chr1	10088518	10113391	1_100.9852067	blue6
chr1	10083654	10113422	1_100.9852502	blue6
chr1	10107815	10132716	1_101.2271386	blue3
chr1	10132425	10162389	1_101.4739244	blue6
chr1	10180943	10205942	1_101.9594037	blue3
chr1	10185942	10216010	1_101.9594472	blue2
chr1	10259409	10284369	1_102.6941196	blue7
chr1	10279168	10304140	1_102.9413832	blue8
chr1	10303759	10333763	1_103.1874545	blue8
chr1	10358132	10388282	1_103.6813438	blue7
chr1	10372435	10402626	1_103.9262459	blue8
chr1	10407225	10432398	1_104.1722738	blue9
chr1	10432143	10457403	1_104.4214546	blue9
chr1	10480231	10503789	1_104.9023386	blue6
chr1	10524341	10568671	1_105.378563	blue3
chr1	10551468	10603441	1_105.6147078	blue2
chr1	10574646	10594650	1_105.8464855	blue2
chr1	10657871	10688519	1_106.7851738	blue6
chr1	10668519	10699098	1_106.7852173	blue4
chr1	10691481	10716878	1_107.0148383	blue6
chr1	10708955	10745086	1_107.2439501	blue7
chr1	10784302	10807894	1_107.9430499	blue5
chr1	10830930	10861693	1_108.4093235	blue5
chr1	10855134	10885759	1_108.7575779	blue9
chr1	10877278	10908041	1_108.8728099	blue8
chr1	10900905	10931902	1_109.1090736	blue2
chr1	10997486	11017490	1_110.0748823	blue3
chr1	10997490	11017494	1_110.0749258	blue7
chr1	10999657	11042161	1_110.3215918	blue3
chr1	11022161	11042165	1_110.3216353	blue1
chr1	11046171	11066175	1_110.5617353	blue4
chr1	11069955	11196440	1_110.7995815	blue2
chr1	10963480	11089964	1_110.799625	blue2
chr1	11069964	11089969	1_110.7996684	blue1
chr1	11117216	11137220	1_111.2721858	blue1
chr1	11117220	11160245	1_111.2722292	blue3
chr1	11094204	11137229	1_111.2722727	blue2
chr1	11160906	11180911	1_111.7090886	blue2
chr1	11165938	11197551	1_111.7594057	blue2
chr1	11198692	11230304	1_112.2030273	blue8
chr1	11210304	11236107	1_112.2030708	blue6
chr1	11251034	11276823	1_112.6682173	blue2
chr1	11268045	11299524	1_112.8952261	blue8
chr1	11301964	11327707	1_113.1196664	blue8
chr1	11324119	11355265	1_113.341212	blue5
chr1	11342422	11369882	1_113.561642	blue3
chr1	11390105	11421105	1_114.0010804	blue3
chr1	11456086	11498294	1_114.6608886	blue6
chr1	11433887	11487211	1_114.6609321	blue4
chr1	11477749	11497753	1_114.8775146	blue1
chr1	11499509	11542165	1_115.0951163	blue5
chr1	11510691	11530695	1_115.2069355	blue2
chr1	11521965	11541969	1_115.3196756	blue3
chr1	11521969	11553264	1_115.3197191	blue4
chr1	11544831	11576077	1_115.5483411	blue1
chr1	11533595	11564840	1_115.5483846	blue8
chr1	11556203	11581920	1_115.6620561	blue8
chr1	11561880	11593361	1_115.7759552	blue6
chr1	11561833	11587602	1_115.7759987	blue7
chr1	11610241	11637954	1_116.2410914	blue2
chr1	11610295	11634120	1_116.2411784	blue8
chr1	11614120	11634124	1_116.2412219	blue4
chr1	11661740	11704396	1_116.7174238	blue3
chr1	11663098	11728461	1_116.9575239	blue7
chr1	11663047	11705758	1_116.9575674	blue7
chr1	11709764	11729768	1_117.1976674	blue8
chr1	11709768	11729773	1_117.1977109	blue6
chr1	11733778	11757620	1_117.437811	blue3
chr1	11741941	11769691	1_117.5580497	blue7
chr1	11753969	11777858	1_117.6785595	blue8
chr1	11758984	11801798	1_117.9179649	blue10
chr1	11778077	11805525	1_117.9180519	blue7
chr1	11825151	11852587	1_118.3887146	blue10
chr1	11851730	11871734	1_118.6173264	blue10
chr1	11874641	11928651	1_118.8464382	blue7
chr1	11919998	11945718	1_119.3000098	blue10
chr1	11914287	11945762	1_119.3000533	blue7
chr1	11925311	11951071	1_119.4106906	blue8
chr1	11930682	11967840	1_119.521599	blue9
chr1	11958504	11984198	1_119.7419627	blue10
chr1	11964198	12018912	1_119.7420062	blue10
chr1	11936962	11991677	1_119.8167501	blue2
chr1	12009255	12040812	1_120.1925764	blue9
chr1	12032497	12075299	1_120.652976	blue6
chr1	12143747	12186880	1_121.5374946	blue2
chr1	12143755	12163760	1_121.5375816	blue4
chr1	12137188	12191612	1_121.6455095	blue1
chr1	12165438	12189208	1_121.754402	blue4
chr1	12191396	12218880	1_122.0514647	blue4
chr1	12225236	12279719	1_122.3523854	blue3
chr1	12255844	12306742	1_122.6584972	blue6
chr1	12255856	12283759	1_122.6585842	blue2
chr1	12270920	12306640	1_122.8882154	blue1
chr1	12294397	12322218	1_123.12216	blue6
chr1	12302222	12327802	1_123.122247	blue3
chr1	12345544	12371137	1_123.6113554	blue4
chr1	12339952	12371146	1_123.6114424	blue3
chr1	12352393	12394599	1_123.8459728	blue3
chr1	12480974	12500978	1_124.9097621	blue9
chr1	12515252	12538973	1_125.2525489	blue6
chr1	12511540	12539000	1_125.2525924	blue6
chr1	12558018	12581784	1_125.7178258	blue4
chr1	12573797	12605018	1_125.9501664	blue5
chr1	12602643	12628307	1_126.1830582	blue9
chr1	12631683	12651688	1_126.4168609	blue9
chr1	12725598	12778929	1_127.356038	blue4
chr1	12692282	12745610	1_127.3560815	blue3
chr1	12736942	12768062	1_127.5806076	blue3
chr1	12782918	12813798	1_128.03796	blue2
chr1	12805682	12836397	1_128.2639506	blue7
chr1	12828475	12859098	1_128.4909595	blue4
chr1	12840749	12881697	1_128.7169501	blue4
chr1	12906846	12931818	1_129.168485	blue2
chr1	12969685	12994644	1_129.8464273	blue6
chr1	12969684	12999648	1_129.8465143	blue6
chr1	13014893	13039892	1_130.2989039	blue8
chr1	13019892	13049918	1_130.2989474	blue9
chr1	13055734	13085760	1_130.7575799	blue7
chr1	13055816	13085764	1_130.7576235	blue9
chr1	13083506	13108574	1_130.9857273	blue2
chr1	13096357	13126344	1_131.0635924	blue6
chr1	13102208	13141900	1_131.2207424	blue5
chr1	13130343	13160153	1_131.452529	blue2
chr1	13178018	13204557	1_131.9128711	blue1
chr1	13225392	13255280	1_132.3539486	blue1
chr1	13247202	13272190	1_132.5720492	blue5
chr1	13269243	13299251	1_132.7924564	blue5
chr1	13324729	13354716	1_133.4471461	blue3
chr1	13412938	13446368	1_134.3298321	blue9
chr1	13445863	13486376	1_134.7637461	blue5
chr1	13508900	13539174	1_135.1890308	blue6
chr1	13508909	13570932	1_135.1891178	blue6
chr1	13561154	13591513	1_135.8151104	blue4
chr1	13582049	13612281	1_136.022796	blue6
chr1	13633921	13659095	1_136.439236	blue7
chr1	13722631	13773250	1_137.5306361	blue4
chr1	13729813	13770496	1_137.6049476	blue10
chr1	13744576	13785219	1_137.7521713	blue7
chr1	13853993	13889317	1_138.6399545	blue8
chr1	13866657	13896763	1_138.867612	blue9
chr1	13922442	13952530	1_139.3244452	blue1
chr1	13945143	13968471	1_139.551454	blue1
chr1	13987160	14010477	1_140.0047545	blue5
chr1	13980460	14010486	1_140.0048414	blue4
chr1	14012834	14052976	1_140.2283698	blue5
chr1	14058245	14083147	1_140.6824722	blue1
chr1	14256873	14286644	1_142.7664265	blue8
chr1	14289805	14314751	1_142.9980725	blue9
chr1	14308076	14342695	1_143.2298169	blue8
chr1	14355851	14382439	1_143.6915502	blue6
chr1	14386065	14425307	1_144.1530539	blue3
chr1	14475311	14495311	1_144.8531187	blue10
chr1	14498594	14527296	1_145.0859683	blue5
chr1	14572053	14612785	1_146.0278368	blue1
chr1	14586756	14659607	1_146.496051	blue4
chr1	14654005	14682941	1_146.7293892	blue3
chr1	14662947	14682949	1_146.7294762	blue2
chr1	14832853	14870674	1_148.4285594	blue4
chr1	14847656	14876592	1_148.6659054	blue2
chr1	14889130	14984733	1_149.3706865	blue5
chr1	14973192	15011106	1_149.8323431	blue8
chr1	14995927	15027842	1_150.0592982	blue7
chr1	15066390	15086394	1_150.7639271	blue6
chr1	15080419	15109885	1_150.9988349	blue3
chr1	15124066	15157263	1_151.4726088	blue8
chr1	15140630	15180552	1_151.7055007	blue7
chr1	15191761	15242104	1_152.1693142	blue9
chr1	15206931	15272491	1_152.3989774	blue8
chr1	15207308	15249904	1_152.3990209	blue9
chr1	15297542	15327077	1_153.0754514	blue9
chr1	15310654	15340189	1_153.3018745	blue7
chr1	15342422	15372027	1_153.524245	blue8
chr1	15389674	15429127	1_154.191258	blue2
chr1	15414867	15473543	1_154.6354117	blue6
chr1	15497461	15517461	1_155.0746122	blue3
chr1	15519516	15539520	1_155.2951829	blue4
chr1	15540904	15570122	1_155.5090663	blue4
chr1	15531694	15560913	1_155.5091098	blue1
chr1	15557678	15582301	1_155.7229933	blue10
chr1	15583858	15603858	1_155.9385883	blue4
chr1	15602511	15628722	1_156.1562657	blue8
chr1	15646061	15669159	1_156.5915747	blue6
chr1	15649163	15669168	1_156.5916616	blue5
chr1	15636561	15701447	1_156.9144283	blue1
chr1	15692166	15712173	1_157.0217167	blue4
