Chromosome	start	end	Name	colour
chr1	2068666	2098320	1_20.83479886	blue4
chr1	2073486	2103277	1_20.83488583	blue10
chr1	2110046	2139895	1_21.24965051	blue5
chr1	2105007	2134975	1_21.24973748	blue3
chr1	2135225	2165354	1_21.45227555	blue10
chr1	2175296	2205721	1_21.85298457	blue3
chr1	2276830	2296834	1_22.86832349	blue2
chr1	2307267	2337458	1_23.27456532	blue3
chr1	2357898	2382936	1_23.67900851	blue3
chr1	2357911	2377916	1_23.67913896	blue2
chr1	2458031	2483153	1_24.68033221	blue3
chr1	2487626	2517717	1_25.07714921	blue2
chr1	2517695	2542839	1_25.27697704	blue4
chr1	2531910	2562205	1_25.47051993	blue3
chr1	2556110	2597242	1_25.66112584	blue2
chr1	2632233	2657645	1_26.42235261	blue2
chr1	2639943	2670798	1_26.60796132	blue2
chr1	2665790	2692924	1_26.79364685	blue2
chr1	2665809	2700129	1_26.79369033	blue3
chr1	2706679	2737729	1_27.16681706	blue5
chr1	2733186	2764236	1_27.5423444	blue3
chr1	2789331	2821001	1_28.10998985	blue5
chr1	2852930	2880597	1_28.66775648	blue3
chr1	2852966	2880633	1_28.66788694	blue6
chr1	2862294	2890009	1_28.76139101	blue2
chr1	2871556	2895428	1_28.85426578	blue7
chr1	2926010	2951732	1_29.41730511	blue7
chr1	2931732	2986312	1_29.41734859	blue9
chr1	2906760	2961339	1_29.51337774	blue9
chr1	2950870	2970874	1_29.60872383	blue7
chr1	2950874	2976590	1_29.60876731	blue6
chr1	2969635	3000733	1_29.7963817	blue2
chr1	3007996	3050259	1_30.17998354	blue9
chr1	3027204	3047208	1_30.37206307	blue7
chr1	3046223	3077270	1_30.56225708	blue9
chr1	3072815	3103862	1_30.93860824	blue9
chr1	3139460	3170269	1_31.49463062	blue6
chr1	3157891	3188725	1_31.67893977	blue6
chr1	3157900	3200113	1_31.67902674	blue3
chr1	3176047	3207145	1_31.86049676	blue2
chr1	3194254	3217917	1_32.04256288	blue4
chr1	3202993	3230301	1_32.1664981	blue4
chr1	3209241	3232895	1_32.22893134	blue5
chr1	3212895	3243967	1_32.22897483	blue4
chr1	3257455	3288730	1_32.78728718	blue7
chr1	3268730	3292515	1_32.78733067	blue3
chr1	3323766	3343771	1_33.3376886	blue3
chr1	3396555	3420271	1_34.06557834	blue8
chr1	3429005	3456366	1_34.42696251	blue6
chr1	3445207	3475993	1_34.60595035	blue4
chr1	3505765	3529373	1_35.1576779	blue8
chr1	3559618	3590358	1_35.69620247	blue4
chr1	3577575	3608246	1_35.87577602	blue4
chr1	3664878	3692081	1_36.78470557	blue2
chr1	3773172	3798546	1_37.88543945	blue3
chr1	3804091	3834903	1_38.2490088	blue3
chr1	3816459	3847247	1_38.37245543	blue6
chr1	3846545	3910276	1_39.00273967	blue4
chr1	3898450	3929377	1_39.19375746	blue6
chr1	3941906	3967469	1_39.57467688	blue6
chr1	3997035	4022539	1_40.12537144	blue5
chr1	4056954	4132515	1_40.66956264	blue2
chr1	4092207	4117573	1_41.02209203	blue5
chr1	4089365	4120105	1_41.04729916	blue7
chr1	4124662	4150040	1_41.40038119	blue7
chr1	4074733	4150048	1_41.40046816	blue7
chr1	4166348	4197497	1_41.76351032	blue8
chr1	4167030	4198179	1_41.88177653	blue8
chr1	4201913	4244027	1_42.11915568	blue7
chr1	4210615	4252389	1_42.42387728	blue3
chr1	4238495	4258499	1_42.48497763	blue9
chr1	4299401	4352376	1_43.42374273	blue9
chr1	4366215	4408038	1_43.98035931	blue7
chr1	4397372	4428135	1_44.0737432	blue9
chr1	4395900	4426663	1_44.16661797	blue6
chr1	4414653	4445370	1_44.35368053	blue7
chr1	4419959	4450748	1_44.35376749	blue1
chr1	4447911	4489502	1_44.79500037	blue8
chr1	4475795	4499432	1_44.85797595	blue10
chr1	4478484	4505760	1_44.92119975	blue8
chr1	4517056	4540703	1_45.30701213	blue3
chr1	4506374	4560021	1_45.50019688	blue9
chr1	4633891	4665264	1_46.49572472	blue8
chr1	4633884	4659578	1_46.4957682	blue7
chr1	4658667	4702085	1_46.68669903	blue9
chr1	4684562	4716454	1_47.06452387	blue9
chr1	4714942	4738909	1_47.24944952	blue7
chr1	4717116	4745063	1_47.31087479	blue9
chr1	4733293	4759261	1_47.43295531	blue9
chr1	4751457	4783521	1_47.61459867	blue9
chr1	4769553	4801675	1_47.79555898	blue10
chr1	4757440	4789562	1_47.79560246	blue8
chr1	4769562	4801626	1_47.91624259	blue3
chr1	4787644	4813782	1_47.97646542	blue8
chr1	4817785	4856281	1_48.33983242	blue8
chr1	4872672	4898997	1_48.82674193	blue8
chr1	4890637	4917025	1_49.07023441	blue4
chr1	4902772	4939572	1_49.25321127	blue4
chr1	4929235	4957765	1_49.4348655	blue3
chr1	4929211	4957799	1_49.43490898	blue3
chr1	4956644	4989721	1_49.79718833	blue7
chr1	4969721	5002935	1_49.79723181	blue2
chr1	4969729	5003123	1_49.79731878	blue5
chr1	5030018	5063411	1_50.53409632	blue6
chr1	5043411	5076911	1_50.5341398	blue7
chr1	5080173	5106754	1_50.90176102	blue5
chr1	5117476	5150762	1_51.27479118	blue5
chr1	5104200	5142000	1_51.27483466	blue3
chr1	5131264	5155721	1_51.45719188	blue2
chr1	5135721	5160178	1_51.45723536	blue3
chr1	5149584	5178589	1_51.64072074	blue5
chr1	5149558	5174078	1_51.64076422	blue3
chr1	5154078	5214702	1_51.6408077	blue5
chr1	5210063	5230065	1_52.20065303	blue6
chr1	5216410	5236410	1_52.26410452	blue7
chr1	5222787	5242787	1_52.32787065	blue9
chr1	5229202	5262630	1_52.39204867	blue4
chr1	5248121	5272589	1_52.58123402	blue7
chr1	5262726	5291634	1_52.77183993	blue2
chr1	5366444	5393140	1_53.76447144	blue9
chr1	5426206	5452764	1_54.36208481	blue4
chr1	5439227	5465716	1_54.55714408	blue8
chr1	5461056	5489579	1_54.75307061	blue8
chr1	5480352	5504626	1_54.94624509	blue9
chr1	5480363	5508904	1_54.94637555	blue7
chr1	5519168	5543437	1_55.33435498	blue9
chr1	5536250	5569293	1_55.46252682	blue9
chr1	5529657	5562699	1_55.52697601	blue7
chr1	5616700	5641176	1_56.31174484	blue8
chr1	5607865	5641185	1_56.31183181	blue9
chr1	5681009	5714384	1_56.91011372	blue6
chr1	5739889	5759893	1_57.49891758	blue8
chr1	5753027	5786271	1_57.69640468	blue7
chr1	5759454	5799263	1_57.76085387	blue7
chr1	5779041	5812221	1_57.89043531	blue7
chr1	5765869	5812400	1_57.89047879	blue8
chr1	5818463	5851818	1_58.4181619	blue7
chr1	5844689	5877972	1_58.67969867	blue8
chr1	5864551	5897763	1_58.7455345	blue8
chr1	5857953	5891165	1_58.81163123	blue9
chr1	5871192	5904436	1_58.87805288	blue10
chr1	5897303	5923969	1_59.0730584	blue10
chr1	5929808	5963722	1_59.468	blue9
chr1	5956266	6003750	1_59.6626916	blue10
chr1	5988121	6021946	1_60.05005437	blue9
chr1	6045801	6079779	1_60.62820071	blue8
chr1	6071952	6120135	1_60.81954343	blue9
chr1	6078273	6098277	1_60.88275697	blue7
chr1	6084599	6109378	1_60.94601398	blue7
chr1	6086158	6115677	1_61.00935797	blue8
chr1	6092705	6117415	1_61.07413207	blue6
chr1	6096812	6130457	1_61.20455781	blue8
chr1	6116278	6149669	1_61.39667057	blue3
chr1	6112874	6159194	1_61.49191942	blue8
chr1	6148734	6181606	1_61.58736275	blue9
chr1	6148742	6175119	1_61.58744972	blue7
chr1	6206910	6265717	1_62.16913018	blue2
chr1	6206910	6231359	1_62.16913088	blue1
chr1	6222201	6250999	1_62.36615311	blue7
chr1	6307832	6366342	1_63.17834962	blue3
chr1	6328724	6352934	1_63.38726991	blue8
chr1	6345450	6369717	1_63.59715469	blue5
chr1	6366648	6395040	1_63.80832982	blue5
chr1	6467517	6526065	1_64.83732705	blue8
chr1	6475105	6526530	1_65.16528422	blue6
chr1	6523714	6559293	1_65.37682664	blue7
chr1	6548743	6592097	1_65.58745832	blue7
chr1	6588751	6631890	1_66.21888722	blue6
chr1	6642862	6674421	1_66.64419388	blue8
chr1	6671865	6699873	1_66.85856692	blue10
chr1	6693268	6717287	1_67.07285298	blue9
chr1	6712784	6738724	1_67.28722602	blue2
chr1	6750752	6794614	1_67.7272737	blue7
chr1	6770521	6826005	1_68.16002878	blue5
chr1	6814311	6869455	1_68.59453686	blue4
chr1	6867148	6890990	1_68.80988367	blue2
chr1	6892323	6918084	1_69.02325899	blue3
chr1	6978764	6998768	1_69.88766338	blue5
chr1	6986013	7017600	1_69.96015341	blue8
chr1	7042493	7084754	1_70.52495863	blue5
chr1	7063174	7094221	1_70.73176661	blue4
chr1	7114795	7145842	1_71.358408	blue7
chr1	7136055	7167004	1_71.57002729	blue6
chr1	7183980	7215106	1_71.99519322	blue7
chr1	7211524	7231528	1_72.21526525	blue8
chr1	7211528	7265552	1_72.21530874	blue4
chr1	7248935	7280410	1_72.64692417	blue3
chr1	7275853	7307254	1_72.85855468	blue4
chr1	7264460	7295861	1_72.85859816	blue7
chr1	7282835	7325867	1_72.92837892	blue4
chr1	7317858	7337862	1_73.27860643	blue6
chr1	7360483	7391704	1_73.70485566	blue3
chr1	7370482	7401910	1_73.91908681	blue7
chr1	7381910	7429871	1_73.9191303	blue4
chr1	7382506	7423427	1_74.13424924	blue4
chr1	7424828	7455926	1_74.34830646	blue9
chr1	7413739	7444837	1_74.34834994	blue6
chr1	7501420	7531782	1_75.21779957	blue2
chr1	7555142	7595829	1_75.65145061	blue6
chr1	7555151	7585342	1_75.65153758	blue6
chr1	7573525	7603843	1_75.9384109	blue2
chr1	7588233	7618551	1_76.08549386	blue6
chr1	7578661	7640174	1_76.3017192	blue5
chr1	7685021	7705025	1_76.95023251	blue3
chr1	7686659	7736869	1_77.16884224	blue6
chr1	7750649	7780558	1_77.60651709	blue1
chr1	7818121	7867758	1_78.28124037	blue5
chr1	7862454	7882459	1_78.72457025	blue8
chr1	7906902	7931832	1_79.16904928	blue7
chr1	7909475	7944377	1_79.24432527	blue2
chr1	7929612	7959461	1_79.39614372	blue8
chr1	7974858	7999761	1_79.84861008	blue8
chr1	7992404	8022212	1_80.07305034	blue9
chr1	8007969	8032879	1_80.22877061	blue7
chr1	8039027	8068956	1_80.54010363	blue8
chr1	8039068	8064016	1_80.54014712	blue2
chr1	8055416	8085132	1_80.65418696	blue8
chr1	8090053	8169523	1_81.00055704	blue9
chr1	8113012	8133016	1_81.23014476	blue1
chr1	8135456	8185262	1_81.45458502	blue7
chr1	8157909	8177913	1_81.67911224	blue1
chr1	8165570	8185575	1_81.75573139	blue5
chr1	8173278	8193282	1_81.83280592	blue8
chr1	8171053	8201040	1_81.91037929	blue9
chr1	8226899	8256927	1_82.36901176	blue7
chr1	8216879	8256971	1_82.36905525	blue1
chr1	8249598	8284670	1_82.59600919	blue10
chr1	8234535	8284908	1_82.59605267	blue6
chr1	8242018	8277323	1_82.67321416	blue7
chr1	8262396	8302837	1_82.82622478	blue6
chr1	8262412	8292629	1_82.82626826	blue10
chr1	8287727	8338390	1_83.2838824	blue8
chr1	8318394	8348523	1_83.28396937	blue7
chr1	8359471	8389720	1_83.74581022	blue2
chr1	8359446	8384587	1_83.74585371	blue4
chr1	8364587	8384589	1_83.74589719	blue8
chr1	8376103	8396103	1_83.86103198	blue7
chr1	8387507	8407507	1_83.97507181	blue9
chr1	8518604	8546397	1_85.36395098	blue5
chr1	8526397	8546401	1_85.36399447	blue7
chr1	8588923	8619536	1_86.04248448	blue8
chr1	8616831	8652251	1_86.268333	blue8
chr1	8636918	8662091	1_86.49500528	blue7
chr1	8636913	8659507	1_86.49504877	blue9
chr1	8662388	8686325	1_86.72390851	blue10
chr1	8757299	8801135	1_87.673017	blue4
chr1	8778392	8803672	1_87.91030026	blue9
chr1	8790315	8812971	1_88.02969464	blue9
chr1	8804934	8824939	1_88.14937045	blue10
chr1	8789111	8841156	1_88.31151685	blue9
chr1	8829180	8860019	1_88.39185324	blue10
chr1	8818355	8867263	1_88.39189673	blue9
chr1	8876525	8896528	1_88.86528131	blue9
chr1	8900252	8920254	1_89.10252108	blue4
chr1	8915788	8944125	1_89.34123449	blue7
chr1	8947629	8967633	1_89.57631756	blue9
chr1	8993927	9073496	1_90.03929693	blue6
chr1	8957431	9053389	1_90.26997961	blue9
chr1	9023835	9060002	1_90.50000074	blue9
chr1	9074850	9102998	1_90.84852625	blue7
chr1	9109074	9145784	1_91.19076711	blue9
chr1	9092373	9129083	1_91.1908106	blue10
chr1	9131996	9164705	1_91.41998522	blue8
chr1	9201482	9221486	1_92.11484603	blue9
chr1	9263748	9300256	1_92.82016758	blue10
chr1	9296511	9316515	1_93.06513223	blue9
chr1	9344886	9364891	1_93.54888846	blue8
chr1	9369011	9401122	1_93.79013585	blue2
chr1	9380974	9449442	1_94.03083203	blue9
chr1	9440719	9484897	1_94.50721818	blue9
chr1	9529147	9557392	1_95.47390578	blue10
chr1	9561874	9581878	1_95.7187644	blue6
chr1	9595145	9620660	1_96.07903915	blue8
chr1	9607041	9638103	1_96.19798842	blue8
chr1	9648646	9676976	1_96.66974618	blue8
chr1	9656976	9676981	1_96.66978967	blue9
chr1	9689180	9709185	1_96.99182857	blue9
chr1	9694409	9756273	1_97.1497486	blue9
chr1	9741914	9771614	1_97.61612797	blue4
chr1	9798055	9818060	1_98.08057948	blue3
chr1	9841614	9864473	1_98.54471817	blue5
chr1	9867326	9896087	1_98.77328763	blue5
chr1	9904176	9932972	1_99.22970001	blue4
chr1	9912976	9932980	1_99.22978697	blue2
chr1	9927802	9984828	1_99.45284952	blue5
chr1	9957001	9977006	1_99.67003834	blue9
chr1	10001811	10021815	1_100.1181369	blue4
chr1	10023714	10043718	1_100.3371677	blue10
chr1	10045667	10084212	1_100.5566985	blue4
chr1	10111398	10131403	1_101.2140085	blue4
chr1	10123642	10153306	1_101.4330394	blue5
chr1	10145493	10175212	1_101.6521045	blue10
chr1	10150822	10196940	1_101.8693803	blue9
chr1	10243526	10283088	1_102.5352911	blue8
chr1	10243535	10273291	1_102.5353781	blue8
chr1	10256350	10286144	1_102.7614213	blue9
chr1	10264016	10293810	1_102.8380839	blue10
chr1	10269636	10309276	1_102.9927421	blue9
chr1	10312027	10371684	1_103.2202933	blue7
chr1	10294919	10361057	1_103.4457518	blue9
chr1	10328097	10361009	1_103.4457953	blue8
chr1	10380347	10403526	1_103.9034964	blue9
chr1	10377177	10403535	1_103.9035399	blue7
chr1	10426658	10456227	1_104.3666063	blue8
chr1	10417727	10447296	1_104.3729458	blue3
chr1	10475448	10505043	1_104.9504104	blue9
chr1	10510551	10539923	1_105.2992084	blue5
chr1	10519923	10577990	1_105.2992519	blue7
chr1	10590328	10624151	1_106.0033067	blue7
chr1	10588459	10675489	1_106.1227983	blue9
chr1	10676228	10732093	1_107.2209095	blue9
chr1	10736451	10756455	1_107.4645324	blue9
chr1	10760314	10780318	1_107.7031675	blue10
chr1	10843346	10873031	1_108.6302673	blue8
chr1	10840858	10910381	1_108.6303543	blue9
chr1	10876000	10936140	1_108.860029	blue9
chr1	10921896	10941900	1_109.3189866	blue10
chr1	10991075	11049071	1_110.0107731	blue10
chr1	11106677	11164676	1_111.5467155	blue8
chr1	11170909	11200127	1_111.9012565	blue3
chr1	11180132	11237011	1_111.9013435	blue8
chr1	11185003	11222948	1_112.1294666	blue7
chr1	11196006	11268309	1_112.5830713	blue9
chr1	11270805	11290809	1_112.8080733	blue8
chr1	11270809	11293616	1_112.8081168	blue7
chr1	11300176	11336920	1_113.2691875	blue4
chr1	11377797	11414872	1_113.9628997	blue5
chr1	11400228	11428796	1_114.1879452	blue7
chr1	11454041	11478315	1_114.6404355	blue7
chr1	11523522	11543526	1_115.3352466	blue7
chr1	11638577	11670136	1_116.4857977	blue8
chr1	11661390	11698218	1_116.7139309	blue9
chr1	11659104	11703980	1_116.9397794	blue8
chr1	11706562	11726564	1_117.1656279	blue8
chr1	11721019	11749050	1_117.3904787	blue9
chr1	11770270	11798314	1_117.8429451	blue8
chr1	11774301	11797024	1_117.843032	blue7
chr1	11797433	11825570	1_118.0743528	blue7
chr1	11812572	11890262	1_118.2257491	blue1
chr1	11762410	11840100	1_118.3009816	blue7
chr1	11888899	11908906	1_118.9890175	blue9
chr1	11976390	12011606	1_119.9402773	blue1
chr1	12006731	12034278	1_120.1673399	blue2
chr1	12021780	12049327	1_120.3932527	blue4
chr1	12052240	12079891	1_120.6224273	blue8
chr1	12074587	12097150	1_120.8458928	blue7
chr1	12107791	12143382	1_121.1779393	blue8
chr1	12179212	12206816	1_121.9681465	blue6
chr1	12202176	12229838	1_122.1983621	blue8
chr1	12238615	12261156	1_122.5115402	blue10
chr1	12298943	12324006	1_123.1147904	blue1
chr1	12345299	12372800	1_123.5530157	blue6
chr1	12345314	12365314	1_123.5531462	blue3
chr1	12428801	12452605	1_124.4260309	blue10
chr1	12425101	12460111	1_124.4261178	blue10
chr1	12432618	12460119	1_124.4262048	blue8
chr1	12425121	12452622	1_124.4262049	blue3
chr1	12432622	12460057	1_124.4262484	blue3
chr1	12475307	12497758	1_124.8530962	blue1
chr1	12496546	12560467	1_125.065483	blue10
chr1	12538810	12582814	1_125.4881554	blue7
chr1	12559540	12579544	1_125.6954282	blue8
chr1	12677097	12704194	1_126.9419236	blue2
chr1	12725991	12745996	1_127.359939	blue10
chr1	12747523	12774376	1_127.5752526	blue10
chr1	12766567	12791087	1_127.7883132	blue3
chr1	12832450	12852454	1_128.4245264	blue3
chr1	12877567	12915161	1_129.0515924	blue3
chr1	12980230	13006760	1_129.902323	blue5
chr1	12997763	13021057	1_130.11055	blue4
chr1	13023406	13045595	1_130.3559368	blue6
chr1	13165328	13192001	1_131.8199955	blue7
chr1	13192995	13219518	1_132.0299784	blue5
chr1	13234224	13256456	1_132.4422685	blue5
chr1	13276051	13302711	1_132.860533	blue4
chr1	13318799	13345481	1_133.2880205	blue6
chr1	13424623	13446870	1_134.3462602	blue3
chr1	13460161	13486858	1_134.768566	blue2
chr1	13484786	13511548	1_134.9815832	blue7
chr1	13531300	13558034	1_135.4130249	blue3
chr1	13539866	13573408	1_135.6340625	blue3
chr1	13553408	13580168	1_135.634106	blue1
chr1	13597553	13620916	1_136.0755605	blue7
chr1	13655399	13682221	1_136.7221978	blue5
chr1	13680054	13706909	1_136.9347278	blue2
chr1	13726899	13767411	1_137.3690185	blue8
chr1	13748618	13768623	1_137.5862084	blue4
chr1	13834762	13861607	1_138.4476462	blue2
chr1	13855613	13889436	1_138.6561555	blue2
chr1	13876515	13896519	1_138.865173	blue6
chr1	13917454	13937456	1_139.2745626	blue2
chr1	13937755	13957755	1_139.477556	blue2
chr1	13965432	13988932	1_139.7543511	blue1
chr1	14016137	14043121	1_140.2963522	blue3
chr1	14035399	14064814	1_140.5010459	blue4
chr1	14096161	14123052	1_141.0961608	blue8
chr1	14119267	14141573	1_141.2926935	blue4
chr1	14171857	14198617	1_141.8861738	blue2
chr1	14178621	14202039	1_141.8862173	blue1
chr1	14217896	14237896	1_142.2789657	blue3
chr1	14237438	14257438	1_142.4743839	blue4
chr1	14274042	14300750	1_142.8739865	blue4
chr1	14353570	14377959	1_143.6576752	blue5
chr1	14353579	14375774	1_143.6577187	blue3
chr1	14394075	14417439	1_144.0407718	blue5
chr1	14426045	14452798	1_144.4279651	blue6
chr1	14492004	14518683	1_145.0200642	blue1
chr1	14609638	14636399	1_146.2302846	blue2
chr1	14609661	14633034	1_146.230328	blue4
chr1	14668370	14695058	1_146.8172333	blue4
chr1	14698852	14723281	1_147.1107066	blue3
chr1	14730410	14756908	1_147.4041261	blue1
chr1	14723920	14750419	1_147.4041695	blue3
chr1	14730419	14756917	1_147.404213	blue1
chr1	14743545	14776769	1_147.6004217	blue9
chr1	14782393	14809011	1_147.9900923	blue4
chr1	14825451	14849869	1_148.3766415	blue4
chr1	14942704	14966161	1_149.5615914	blue8
chr1	14985655	15016179	1_149.9565733	blue3
chr1	14994887	15025450	1_150.1544824	blue3
chr1	15042268	15065764	1_150.5576193	blue2
chr1	15045772	15068100	1_150.5577498	blue3
chr1	15083071	15105403	1_150.9540149	blue8
chr1	15101916	15129022	1_151.1545805	blue6
chr1	15225368	15252495	1_152.4249337	blue1
chr1	15271255	15298445	1_152.8485963	blue2
chr1	15315728	15339295	1_153.2573096	blue2
chr1	15343089	15377366	1_153.6736434	blue1
chr1	15378163	15400566	1_153.8816529	blue2
chr1	15396645	15419062	1_154.0906064	blue1
chr1	15518209	15545644	1_155.3564235	blue5
chr1	15518195	15545653	1_155.3565105	blue3
chr1	15546158	15566158	1_155.5615839	blue4
chr1	15629445	15656958	1_156.3944786	blue4
chr1	15670926	15690926	1_156.8092629	blue5
chr1	15777158	15797158	1_157.8715818	blue2
chr1	15798321	15818321	1_158.0832123	blue3
chr1	15819259	15839259	1_158.2925992	blue4
chr1	15880283	15902801	1_158.9279943	blue2
chr1	15945027	15972597	1_159.5502991	blue3
chr1	15937466	15965036	1_159.5503426	blue4
chr1	15965461	15996855	1_159.7546358	blue10
chr1	15964295	16001384	1_159.856874	blue6
chr1	15992766	16016584	1_160.0276906	blue10
chr1	16019289	16046940	1_160.3693783	blue2
chr1	16026940	16062222	1_160.3694218	blue3
chr1	16084623	16108522	1_160.9852065	blue1
chr1	16129550	16152130	1_161.395524	blue1
chr1	16224754	16260390	1_162.4255149	blue3
chr1	16265332	16293173	1_162.8317133	blue3
chr1	16285862	16313781	1_163.0377938	blue4
chr1	16285784	16313785	1_163.0378376	blue3
chr1	16291068	16316508	1_163.037838	blue1
chr2	28416	56606	2_0.38419144	blue9
chr2	86928	123702	2_0.969302349	blue6
chr2	126271	146275	2_1.362738031	blue9
chr2	242963	265770	2_2.557687268	blue8
chr2	265534	293947	2_2.755369612	blue7
chr2	257131	285543	2_2.755413096	blue6
chr2	291782	311787	2_3.017848997	blue9
chr2	406654	444136	2_4.166569774	blue9
chr2	447259	476041	2_4.572617126	blue6
chr2	438486	467268	2_4.57266061	blue7
chr2	486055	508332	2_4.983305496	blue1
chr2	551597	599096	2_5.615993631	blue5
chr2	573054	593059	2_5.830571404	blue6
chr2	594318	618916	2_6.043209901	blue8
chr2	589725	614331	2_6.043296869	blue7
chr2	636130	665576	2_6.461330768	blue8
chr2	652650	682091	2_6.673837852	blue1
chr2	685257	714657	2_6.999652065	blue1
chr2	717372	746744	2_7.320643639	blue7
chr2	717388	742070	2_7.320687123	blue4
chr2	743174	782115	2_7.531765019	blue10
chr2	753723	773727	2_7.63725488	blue9
chr2	764250	793748	2_7.74252732	blue9
chr2	764268	784273	2_7.742711521	blue7
chr2	828335	877216	2_8.383377754	blue9
chr2	799462	848344	2_8.383421238	blue9
chr2	818781	848352	2_8.383508206	blue9
chr2	849456	874326	2_8.594586102	blue10
chr2	844594	874370	2_8.594629586	blue9
chr2	865575	900297	2_8.804829946	blue10
chr2	860672	890489	2_8.80487343	blue10
chr2	891592	921565	2_9.015951326	blue10
chr2	881628	911601	2_9.01599481	blue10
chr2	892536	932626	2_9.226238654	blue9
chr2	933556	963508	2_9.43558201	blue8
chr2	954364	994096	2_9.643669157	blue9
chr2	996260	1016264	2_10.06262413	blue9
chr2	996264	1035651	2_10.06266761	blue10
chr2	997989	1037376	2_10.27374551	blue7
chr2	1019714	1049374	2_10.34530426	blue8
chr2	1038722	1058727	2_10.48725012	blue9
chr2	1040090	1079362	2_10.69360273	blue9
chr2	1121703	1151222	2_11.31705641	blue4
chr2	1121731	1141733	2_11.31733784	blue9
chr2	1163553	1188350	2_11.73555517	blue7
chr2	1161062	1190776	2_11.7588768	blue10
chr2	1311855	1335084	2_13.21857697	blue10
chr2	1352177	1372177	2_13.62177787	blue6
chr2	1371795	1401612	2_13.81797632	blue8
chr2	1391305	1416226	2_14.01307907	blue8
chr2	1491908	1531600	2_15.21598036	blue9
chr2	1552001	1572005	2_15.62003728	blue8
chr2	1592642	1612646	2_16.02644634	blue9
chr2	1709932	1736197	2_17.23072793	blue4
chr2	1709952	1736187	2_17.23077141	blue6
chr2	1752555	1772555	2_17.62555269	blue8
chr2	1761068	1790236	2_17.75647729	blue8
chr2	1767555	1792145	2_17.82143559	blue8
chr2	1810743	1830743	2_18.2074367	blue8
chr2	1829946	1849946	2_18.39946164	blue7
chr2	1868546	1888546	2_18.78546203	blue8
chr2	1981038	2007173	2_19.9410043	blue8
chr2	2003091	2027798	2_20.13093902	blue8
chr2	2017044	2046416	2_20.31736135	blue8
chr2	2077316	2100536	2_20.87318322	blue8
chr2	2092490	2118941	2_21.05708111	blue7
chr2	2123226	2147954	2_21.33228268	blue8
chr2	2210702	2235594	2_22.25592017	blue6
chr2	2380740	2405556	2_23.90742724	blue9
chr2	2394950	2419805	2_24.09803315	blue8
chr2	2409057	2438647	2_24.28644836	blue8
chr2	2471581	2498033	2_24.84799219	blue8
chr2	2471557	2494810	2_24.84807915	blue8
chr2	2533972	2563506	2_25.43974363	blue9
chr2	2547046	2604947	2_25.57048402	blue2
chr2	2553591	2573594	2_25.63594119	blue6
chr2	2626330	2650948	2_26.36332505	blue9
chr2	2694052	2723006	2_27.04054346	blue6
chr2	2700683	2741312	2_27.24189961	blue6
chr2	2705178	2734214	2_27.24212729	blue6
chr2	2772032	2798103	2_27.85062277	blue1
chr2	2772025	2798118	2_27.85066625	blue7
