Chromosome	start	end	Name	colour
chr1	6206910	6231359	1_62.16913088	red3
chr1	6222201	6250999	1_62.36615311	red7
chr1	6307832	6366342	1_63.17834962	red2
chr1	6328724	6352934	1_63.38726991	red9
chr1	6345450	6369717	1_63.59715469	red7
chr1	6366648	6395040	1_63.80832982	red7
chr1	6467517	6526065	1_64.83732705	red10
chr1	6475105	6526530	1_65.16528422	red9
chr1	6523714	6559293	1_65.37682664	red9
chr1	6548743	6592097	1_65.58745832	red10
chr1	6588751	6631890	1_66.21888722	red9
chr1	6642862	6674421	1_66.64419388	red5
chr1	6671865	6699873	1_66.85856692	red9
chr1	6693268	6717287	1_67.07285298	red8
chr1	6712784	6738724	1_67.28722602	red6
chr1	6750752	6794614	1_67.7272737	red7
chr1	6770521	6826005	1_68.16002878	red5
chr1	6814311	6869455	1_68.59453686	red2
chr1	6867148	6890990	1_68.80988367	red4
chr1	6892323	6918084	1_69.02325899	red3
chr1	6978764	6998768	1_69.88766338	red7
chr1	6986013	7017600	1_69.96015341	red7
chr1	7042493	7084754	1_70.52495863	red5
chr1	7063174	7094221	1_70.73176661	red4
chr1	7114795	7145842	1_71.358408	red7
chr1	7136055	7167004	1_71.57002729	red5
chr1	7183980	7215106	1_71.99519322	red5
chr1	7211524	7231528	1_72.21526525	red4
chr1	7211528	7265552	1_72.21530874	red4
chr1	7248935	7280410	1_72.64692417	red4
chr1	7275853	7307254	1_72.85855468	red3
chr1	7264460	7295861	1_72.85859816	red4
chr1	7282835	7325867	1_72.92837892	red3
chr1	7317858	7337862	1_73.27860643	red3
chr1	7360483	7391704	1_73.70485566	red3
chr1	7370482	7401910	1_73.91908681	red4
chr1	7381910	7429871	1_73.9191303	red6
chr1	7382506	7423427	1_74.13424924	red3
chr1	7424828	7455926	1_74.34830646	red3
chr1	7413739	7444837	1_74.34834994	red5
chr1	7501420	7531782	1_75.21779957	red5
chr1	7555142	7595829	1_75.65145061	red4
chr1	7555151	7585342	1_75.65153758	red4
chr1	7573525	7603843	1_75.9384109	red1
chr1	7588233	7618551	1_76.08549386	red2
chr1	7578661	7640174	1_76.3017192	red4
chr1	7685021	7705025	1_76.95023251	red4
chr1	7686659	7736869	1_77.16884224	red4
chr1	7750649	7780558	1_77.60651709	red3
chr1	7818121	7867758	1_78.28124037	red7
chr1	7862454	7882459	1_78.72457025	red7
chr1	7906902	7931832	1_79.16904928	red7
chr1	7909475	7944377	1_79.24432527	red4
chr1	7929612	7959461	1_79.39614372	red9
chr1	7974858	7999761	1_79.84861008	red9
chr1	7992404	8022212	1_80.07305034	red10
chr1	8007969	8032879	1_80.22877061	red10
chr1	8039027	8068956	1_80.54010363	red9
chr1	8039068	8064016	1_80.54014712	red1
chr1	8055416	8085132	1_80.65418696	red6
chr1	8090053	8169523	1_81.00055704	red5
chr1	8113012	8133016	1_81.23014476	red1
chr1	8135456	8185262	1_81.45458502	red6
chr1	8157909	8177913	1_81.67911224	red3
chr1	8165570	8185575	1_81.75573139	red5
chr1	8173278	8193282	1_81.83280592	red3
chr1	8171053	8201040	1_81.91037929	red3
chr1	8226899	8256927	1_82.36901176	red4
chr1	8216879	8256971	1_82.36905525	red4
chr1	8249598	8284670	1_82.59600919	red7
chr1	8234535	8284908	1_82.59605267	red4
chr1	8242018	8277323	1_82.67321416	red4
chr1	8262396	8302837	1_82.82622478	red4
chr1	8262412	8292629	1_82.82626826	red9
chr1	8287727	8338390	1_83.2838824	red8
chr1	8318394	8348523	1_83.28396937	red7
chr1	8359471	8389720	1_83.74581022	red7
chr1	8359446	8384587	1_83.74585371	red8
chr1	8364587	8384589	1_83.74589719	red7
chr1	8376103	8396103	1_83.86103198	red9
chr1	8387507	8407507	1_83.97507181	red8
chr1	8518604	8546397	1_85.36395098	red8
chr1	8526397	8546401	1_85.36399447	red8
chr1	8588923	8619536	1_86.04248448	red9
chr1	8616831	8652251	1_86.268333	red8
chr1	8636918	8662091	1_86.49500528	red7
chr1	8636913	8659507	1_86.49504877	red8
chr1	8662388	8686325	1_86.72390851	red4
chr1	8757299	8801135	1_87.673017	red6
chr1	8778392	8803672	1_87.91030026	red8
chr1	8790315	8812971	1_88.02969464	red9
chr1	8804934	8824939	1_88.14937045	red9
chr1	8789111	8841156	1_88.31151685	red7
chr1	8829180	8860019	1_88.39185324	red9
chr1	8818355	8867263	1_88.39189673	red9
chr1	8876525	8896528	1_88.86528131	red7
chr1	8900252	8920254	1_89.10252108	red5
chr1	8915788	8944125	1_89.34123449	red6
chr1	8947629	8967633	1_89.57631756	red9
chr1	8993927	9073496	1_90.03929693	red9
chr1	8957431	9053389	1_90.26997961	red10
chr1	9023835	9060002	1_90.50000074	red10
chr1	9074850	9102998	1_90.84852625	red10
chr1	9109074	9145784	1_91.19076711	red10
chr1	9092373	9129083	1_91.1908106	red10
chr1	9131996	9164705	1_91.41998522	red10
chr1	9201482	9221486	1_92.11484603	red10
chr1	9263748	9300256	1_92.82016758	red10
chr1	9296511	9316515	1_93.06513223	red10
chr1	9344886	9364891	1_93.54888846	red10
chr1	9369011	9401122	1_93.79013585	red10
chr1	9380974	9449442	1_94.03083203	red7
chr1	9440719	9484897	1_94.50721818	red10
chr1	9529147	9557392	1_95.47390578	red6
chr1	9561874	9581878	1_95.7187644	red6
chr1	9595145	9620660	1_96.07903915	red4
chr1	9607041	9638103	1_96.19798842	red6
chr1	9648646	9676976	1_96.66974618	red6
chr1	9656976	9676981	1_96.66978967	red5
chr1	9689180	9709185	1_96.99182857	red7
chr1	9694409	9756273	1_97.1497486	red5
chr1	9741914	9771614	1_97.61612797	red5
chr1	9798055	9818060	1_98.08057948	red3
chr1	9841614	9864473	1_98.54471817	red1
chr1	9867326	9896087	1_98.77328763	red3
chr1	9904176	9932972	1_99.22970001	red1
chr1	9912976	9932980	1_99.22978697	red1
chr1	9927802	9984828	1_99.45284952	red2
chr1	9957001	9977006	1_99.67003834	red4
chr1	10001811	10021815	1_100.1181369	red3
chr1	10023714	10043718	1_100.3371677	red8
chr1	10045667	10084212	1_100.5566985	red3
chr1	10111398	10131403	1_101.2140085	red3
chr1	10123642	10153306	1_101.4330394	red5
chr1	10145493	10175212	1_101.6521045	red3
chr1	10150822	10196940	1_101.8693803	red5
chr1	10243526	10283088	1_102.5352911	red7
chr1	10243535	10273291	1_102.5353781	red7
chr1	10256350	10286144	1_102.7614213	red7
chr1	10264016	10293810	1_102.8380839	red9
chr1	10269636	10309276	1_102.9927421	red7
chr1	10312027	10371684	1_103.2202933	red5
chr1	10294919	10361057	1_103.4457518	red8
chr1	10328097	10361009	1_103.4457953	red2
chr1	10380347	10403526	1_103.9034964	red2
chr1	10377177	10403535	1_103.9035399	red1
chr1	10426658	10456227	1_104.3666063	red4
chr1	10417727	10447296	1_104.3729458	red5
chr1	10475448	10505043	1_104.9504104	red5
chr1	10510551	10539923	1_105.2992084	red6
chr1	10519923	10577990	1_105.2992519	red4
chr1	10590328	10624151	1_106.0033067	red6
chr1	10588459	10675489	1_106.1227983	red2
chr1	10676228	10732093	1_107.2209095	red5
chr1	10736451	10756455	1_107.4645324	red5
chr1	10760314	10780318	1_107.7031675	red9
chr1	10843346	10873031	1_108.6302673	red6
chr1	10840858	10910381	1_108.6303543	red6
chr1	10876000	10936140	1_108.860029	red6
chr1	10921896	10941900	1_109.3189866	red6
chr1	10991075	11049071	1_110.0107731	red8
chr1	11106677	11164676	1_111.5467155	red3
chr1	11170909	11200127	1_111.9012565	red2
chr1	11180132	11237011	1_111.9013435	red9
chr1	11185003	11222948	1_112.1294666	red7
chr1	11196006	11268309	1_112.5830713	red8
chr1	11270805	11290809	1_112.8080733	red7
chr1	11270809	11293616	1_112.8081168	red9
chr1	11300176	11336920	1_113.2691875	red5
chr1	11377797	11414872	1_113.9628997	red4
chr1	11400228	11428796	1_114.1879452	red6
chr1	11454041	11478315	1_114.6404355	red4
chr1	11523522	11543526	1_115.3352466	red8
chr1	11638577	11670136	1_116.4857977	red9
chr1	11661390	11698218	1_116.7139309	red10
chr1	11659104	11703980	1_116.9397794	red8
chr1	11706562	11726564	1_117.1656279	red9
chr1	11721019	11749050	1_117.3904787	red10
chr1	11770270	11798314	1_117.8429451	red9
chr1	11774301	11797024	1_117.843032	red9
chr1	11797433	11825570	1_118.0743528	red9
chr1	11812572	11890262	1_118.2257491	red1
chr1	11762410	11840100	1_118.3009816	red9
chr1	11888899	11908906	1_118.9890175	red9
chr1	11976390	12011606	1_119.9402773	red1
chr1	12006731	12034278	1_120.1673399	red3
chr1	12021780	12049327	1_120.3932527	red5
chr1	12052240	12079891	1_120.6224273	red7
chr1	12074587	12097150	1_120.8458928	red5
chr1	12107791	12143382	1_121.1779393	red6
chr1	12179212	12206816	1_121.9681465	red5
chr1	12202176	12229838	1_122.1983621	red6
chr1	12238615	12261156	1_122.5115402	red7
chr1	12298943	12324006	1_123.1147904	red6
chr1	12345299	12372800	1_123.5530157	red3
chr1	12345314	12365314	1_123.5531462	red3
chr1	12428801	12452605	1_124.4260309	red9
chr1	12425101	12460111	1_124.4261178	red8
chr1	12432618	12460119	1_124.4262048	red4
chr1	12425121	12452622	1_124.4262049	red4
chr1	12432622	12460057	1_124.4262484	red1
chr1	12475307	12497758	1_124.8530962	red1
chr1	12496546	12560467	1_125.065483	red8
chr1	12538810	12582814	1_125.4881554	red5
chr1	12559540	12579544	1_125.6954282	red4
chr1	12677097	12704194	1_126.9419236	red1
chr1	12725991	12745996	1_127.359939	red10
chr1	12747523	12774376	1_127.5752526	red6
chr1	12766567	12791087	1_127.7883132	red2
chr1	12832450	12852454	1_128.4245264	red6
chr1	12877567	12915161	1_129.0515924	red3
chr1	12980230	13006760	1_129.902323	red8
chr1	12997763	13021057	1_130.11055	red8
chr1	13023406	13045595	1_130.3559368	red7
chr1	13165328	13192001	1_131.8199955	red4
chr1	13192995	13219518	1_132.0299784	red3
chr1	13234224	13256456	1_132.4422685	red3
chr1	13276051	13302711	1_132.860533	red1
chr1	13318799	13345481	1_133.2880205	red3
chr1	13424623	13446870	1_134.3462602	red3
chr1	13460161	13486858	1_134.768566	red3
chr1	13484786	13511548	1_134.9815832	red5
chr1	13531300	13558034	1_135.4130249	red5
chr1	13539866	13573408	1_135.6340625	red4
chr1	13553408	13580168	1_135.634106	red1
chr1	13597553	13620916	1_136.0755605	red4
chr1	13655399	13682221	1_136.7221978	red2
chr1	13680054	13706909	1_136.9347278	red2
chr1	13726899	13767411	1_137.3690185	red4
chr1	13748618	13768623	1_137.5862084	red2
chr1	13834762	13861607	1_138.4476462	red1
chr1	13855613	13889436	1_138.6561555	red2
chr1	13876515	13896519	1_138.865173	red2
chr1	13917454	13937456	1_139.2745626	red1
chr1	13937755	13957755	1_139.477556	red5
chr1	13965432	13988932	1_139.7543511	red4
chr1	14016137	14043121	1_140.2963522	red2
chr1	14035399	14064814	1_140.5010459	red1
chr1	14096161	14123052	1_141.0961608	red5
chr1	14119267	14141573	1_141.2926935	red6
chr1	14171857	14198617	1_141.8861738	red1
chr1	14178621	14202039	1_141.8862173	red8
chr1	14217896	14237896	1_142.2789657	red1
chr1	14237438	14257438	1_142.4743839	red3
chr1	14274042	14300750	1_142.8739865	red2
chr1	14353570	14377959	1_143.6576752	red2
chr1	14353579	14375774	1_143.6577187	red5
chr1	14394075	14417439	1_144.0407718	red2
chr1	14426045	14452798	1_144.4279651	red2
chr1	14492004	14518683	1_145.0200642	red6
chr1	14609638	14636399	1_146.2302846	red1
chr1	14609661	14633034	1_146.230328	red3
chr1	14668370	14695058	1_146.8172333	red6
chr1	14698852	14723281	1_147.1107066	red6
chr1	14730410	14756908	1_147.4041261	red9
chr1	14723920	14750419	1_147.4041695	red5
chr1	14730419	14756917	1_147.404213	red8
chr1	14743545	14776769	1_147.6004217	red1
chr1	14782393	14809011	1_147.9900923	red2
chr1	14825451	14849869	1_148.3766415	red2
chr1	14942704	14966161	1_149.5615914	red3
chr1	14985655	15016179	1_149.9565733	red2
chr1	14994887	15025450	1_150.1544824	red2
chr1	15042268	15065764	1_150.5576193	red2
chr1	15045772	15068100	1_150.5577498	red2
chr1	15083071	15105403	1_150.9540149	red6
chr1	15101916	15129022	1_151.1545805	red4
chr1	15225368	15252495	1_152.4249337	red1
chr1	15271255	15298445	1_152.8485963	red1
chr1	15315728	15339295	1_153.2573096	red2
chr1	15343089	15377366	1_153.6736434	red1
chr1	15378163	15400566	1_153.8816529	red2
chr1	15396645	15419062	1_154.0906064	red4
chr1	15518209	15545644	1_155.3564235	red8
chr1	15518195	15545653	1_155.3565105	red2
chr1	15546158	15566158	1_155.5615839	red3
chr1	15629445	15656958	1_156.3944786	red2
chr1	15670926	15690926	1_156.8092629	red4
chr1	15777158	15797158	1_157.8715818	red1
chr1	15798321	15818321	1_158.0832123	red3
chr1	15819259	15839259	1_158.2925992	red3
chr1	15880283	15902801	1_158.9279943	red1
chr1	15945027	15972597	1_159.5502991	red3
chr1	15937466	15965036	1_159.5503426	red2
chr1	15965461	15996855	1_159.7546358	red7
chr1	15964295	16001384	1_159.856874	red4
chr1	15992766	16016584	1_160.0276906	red8
chr1	16019289	16046940	1_160.3693783	red5
chr1	16026940	16062222	1_160.3694218	red1
chr1	16084623	16108522	1_160.9852065	red1
chr1	16129550	16152130	1_161.395524	red1
chr1	16224754	16260390	1_162.4255149	red8
chr1	16265332	16293173	1_162.8317133	red9
chr1	16285862	16313781	1_163.0377938	red9
chr1	16285784	16313785	1_163.0378376	red7
chr1	16291068	16316508	1_163.037838	red9
chr2	28416	56606	2_0.38419144	red8
chr2	86928	123702	2_0.969302349	red6
chr2	126271	146275	2_1.362738031	red7
chr2	242963	265770	2_2.557687268	red4
chr2	265534	293947	2_2.755369612	red5
chr2	257131	285543	2_2.755413096	red2
chr2	291782	311787	2_3.017848997	red8
chr2	406654	444136	2_4.166569774	red6
chr2	447259	476041	2_4.572617126	red4
chr2	438486	467268	2_4.57266061	red4
chr2	486055	508332	2_4.983305496	red7
chr2	551597	599096	2_5.615993631	red1
chr2	573054	593059	2_5.830571404	red5
chr2	594318	618916	2_6.043209901	red4
chr2	589725	614331	2_6.043296869	red4
chr2	636130	665576	2_6.461330768	red7
chr2	652650	682091	2_6.673837852	red4
chr2	685257	714657	2_6.999652065	red1
chr2	717372	746744	2_7.320643639	red7
chr2	717388	742070	2_7.320687123	red1
chr2	743174	782115	2_7.531765019	red9
chr2	753723	773727	2_7.63725488	red9
chr2	764250	793748	2_7.74252732	red9
chr2	764268	784273	2_7.742711521	red4
chr2	828335	877216	2_8.383377754	red9
chr2	799462	848344	2_8.383421238	red8
chr2	818781	848352	2_8.383508206	red8
chr2	849456	874326	2_8.594586102	red9
chr2	844594	874370	2_8.594629586	red2
chr2	865575	900297	2_8.804829946	red6
chr2	860672	890489	2_8.80487343	red9
chr2	891592	921565	2_9.015951326	red9
chr2	881628	911601	2_9.01599481	red9
chr2	892536	932626	2_9.226238654	red8
chr2	933556	963508	2_9.43558201	red6
chr2	954364	994096	2_9.643669157	red7
chr2	996260	1016264	2_10.06262413	red6
chr2	996264	1035651	2_10.06266761	red8
chr2	997989	1037376	2_10.27374551	red5
chr2	1019714	1049374	2_10.34530426	red8
chr2	1038722	1058727	2_10.48725012	red8
chr2	1040090	1079362	2_10.69360273	red8
chr2	1121703	1151222	2_11.31705641	red7
chr2	1121731	1141733	2_11.31733784	red9
chr2	1163553	1188350	2_11.73555517	red8
chr2	1161062	1190776	2_11.7588768	red9
chr2	1311855	1335084	2_13.21857697	red7
chr2	1352177	1372177	2_13.62177787	red5
chr2	1371795	1401612	2_13.81797632	red8
chr2	1391305	1416226	2_14.01307907	red7
chr2	1491908	1531600	2_15.21598036	red8
chr2	1552001	1572005	2_15.62003728	red7
chr2	1592642	1612646	2_16.02644634	red7
chr2	1709932	1736197	2_17.23072793	red4
chr2	1709952	1736187	2_17.23077141	red5
chr2	1752555	1772555	2_17.62555269	red6
chr2	1761068	1790236	2_17.75647729	red4
chr2	1767555	1792145	2_17.82143559	red6
chr2	1810743	1830743	2_18.2074367	red6
chr2	1829946	1849946	2_18.39946164	red5
chr2	1868546	1888546	2_18.78546203	red7
chr2	1981038	2007173	2_19.9410043	red4
chr2	2003091	2027798	2_20.13093902	red6
chr2	2017044	2046416	2_20.31736135	red6
chr2	2077316	2100536	2_20.87318322	red7
chr2	2092490	2118941	2_21.05708111	red6
chr2	2123226	2147954	2_21.33228268	red7
chr2	2210702	2235594	2_22.25592017	red4
chr2	2380740	2405556	2_23.90742724	red8
chr2	2394950	2419805	2_24.09803315	red9
chr2	2409057	2438647	2_24.28644836	red7
chr2	2471581	2498033	2_24.84799219	red7
chr2	2471557	2494810	2_24.84807915	red7
chr2	2533972	2563506	2_25.43974363	red8
chr2	2547046	2604947	2_25.57048402	red1
chr2	2553591	2573594	2_25.63594119	red10
chr2	2626330	2650948	2_26.36332505	red9
chr2	2694052	2723006	2_27.04054346	red7
chr2	2700683	2741312	2_27.24189961	red4
chr2	2705178	2734214	2_27.24212729	red4
chr2	2772032	2798103	2_27.85062277	red1
chr2	2772025	2798118	2_27.85066625	red4
chr2	2840920	2870105	2_28.60103666	red5
chr2	2839255	2906325	2_28.96322903	red3
chr2	2899520	2928857	2_29.14205309	red3
chr2	2921159	2959823	2_29.49821293	red4
chr2	2936217	2965699	2_29.55697242	red6
chr2	2952693	2977469	2_29.6746756	red3
chr2	2957469	2986809	2_29.67471909	red5
chr2	2957478	2986818	2_29.67480605	red5
chr2	3011388	3036164	2_30.21390306	red4
chr2	3042803	3067566	2_30.57563978	red6
chr2	3065818	3095263	2_30.75820475	red5
chr2	3056381	3085826	2_30.75824824	red6
chr2	3097963	3127401	2_31.12689332	red7
chr2	3097981	3122695	2_31.12693681	red7
chr2	3111641	3140981	2_31.30979288	red8
chr2	3120981	3140985	2_31.30983636	red8
chr2	3139073	3178448	2_31.49075377	red7
chr2	3119706	3178317	2_31.49079726	red8
chr2	3155970	3195210	2_31.85208419	red4
chr2	3175210	3204396	2_31.85212767	red9
chr2	3166033	3195219	2_31.85217116	red5
chr2	3179736	3208970	2_31.94370277	red8
chr2	3188984	3213586	2_32.03584073	red2
chr2	3193586	3222607	2_32.03588422	red5
chr2	3184574	3213594	2_32.0359277	red1
