Chromosome	start	end	Name	colour
chr1	1974687	2002367	1_19.8468919	blue1
chr1	1967052	1994700	1_19.84697887	blue4
chr1	2029485	2053288	1_20.43286577	blue5
chr1	2052615	2072620	1_20.62618098	blue1
chr1	2099180	2119184	1_21.09182636	blue3
chr1	2099184	2119189	1_21.09186985	blue7
chr1	2127329	2152542	1_21.3993478	blue6
chr1	2132404	2166780	1_21.45016369	blue9
chr1	2158453	2195931	1_21.85929105	blue6
chr1	2296334	2324115	1_23.10213331	blue3
chr1	2296315	2320219	1_23.10217679	blue7
chr1	2312406	2340272	1_23.30270821	blue3
chr1	2373957	2425187	1_24.15185037	blue3
chr1	2416262	2440068	1_24.30066778	blue1
chr1	2441864	2501097	1_24.91095811	blue4
chr1	2481097	2501102	1_24.91100159	blue3
chr1	2542253	2562257	1_25.52255469	blue4
chr1	2542257	2566251	1_25.52259818	blue6
chr1	2538272	2566278	1_25.52264166	blue5
chr1	2573106	2601167	1_25.83108413	blue3
chr1	2580532	2608544	1_25.98542764	blue1
chr1	2572771	2608553	1_25.98551461	blue1
chr1	2679211	2707066	1_26.93127303	blue3
chr1	2722877	2750658	1_27.40656414	blue3
chr1	2730658	2773612	1_27.40660762	blue1
chr1	2762587	2782591	1_27.72589783	blue4
chr1	2771076	2798520	1_27.88518398	blue1
chr1	2771108	2798529	1_27.88527095	blue1
chr1	2854132	2877976	1_28.67974431	blue5
chr1	2857976	2877980	1_28.67978779	blue6
chr1	2934491	2959811	1_29.4714918	blue4
chr1	3000236	3020240	1_30.10238567	blue6
chr1	3048297	3075922	1_30.58299856	blue4
chr1	3063016	3100016	1_30.9001391	blue8
chr1	3068234	3105378	1_30.9537615	blue5
chr1	3085376	3116162	1_31.06160237	blue7
chr1	3117357	3170105	1_31.27360033	blue9
chr1	3262789	3298679	1_32.80765319	blue6
chr1	3262861	3306702	1_32.80775042	blue8
chr1	3286711	3369900	1_33.12487043	blue7
chr1	3334564	3354568	1_33.44566753	blue7
chr1	3378344	3406375	1_33.92347421	blue7
chr1	3382353	3405066	1_33.92356118	blue8
chr1	3429689	3449694	1_34.39692005	blue6
chr1	3477452	3509590	1_34.95546114	blue4
chr1	3493567	3530053	1_35.0357006	blue6
chr1	3477096	3513581	1_35.03579783	blue9
chr1	3558302	3578306	1_35.68304264	blue8
chr1	3558310	3594798	1_35.6831296	blue9
chr1	3590703	3627003	1_36.00705824	blue8
chr1	3601380	3625450	1_36.11382725	blue8
chr1	3618486	3642530	1_36.32528287	blue6
chr1	3622530	3645231	1_36.32532636	blue8
chr1	3635621	3658348	1_36.48346421	blue7
chr1	3654568	3674573	1_36.64570827	blue5
chr1	3670750	3690757	1_36.80753017	blue7
chr1	3654400	3690763	1_36.80761724	blue1
chr1	3670759	3698882	1_36.80761734	blue2
chr1	3686488	3706492	1_36.96490817	blue6
chr1	3717768	3754173	1_37.44171651	blue6
chr1	3729607	3768392	1_37.52107815	blue1
chr1	3784133	3810431	1_38.00429711	blue2
chr1	3905550	3933903	1_39.15552783	blue3
chr1	3927355	3963953	1_39.53950835	blue5
chr1	3939807	3968077	1_39.53955193	blue4
chr1	3943961	3966668	1_39.5396389	blue2
chr1	3972430	3997837	1_39.85135363	blue5
chr1	3972437	3997838	1_39.85139711	blue7
chr1	4005936	4058603	1_40.1593842	blue3
chr1	4021165	4041175	1_40.31170143	blue7
chr1	4021165	4055518	1_40.31170153	blue1
chr1	4006825	4068903	1_40.31174501	blue7
chr1	4052072	4105292	1_40.62074742	blue8
chr1	4114985	4134990	1_41.24988141	blue1
chr1	4224140	4244144	1_42.34142195	blue5
chr1	4245412	4290690	1_42.80688107	blue2
chr1	4286101	4306106	1_42.96104074	blue4
chr1	4329119	4354763	1_43.41942667	blue7
chr1	4329126	4354763	1_43.41947016	blue7
chr1	4376393	4413500	1_44.03498568	blue8
chr1	4419739	4448292	1_44.34013294	blue1
chr1	4454708	4492210	1_44.64710913	blue9
chr1	4501111	4521116	1_45.11114145	blue8
chr1	4532443	4561542	1_45.42446029	blue2
chr1	4548253	4568257	1_45.58255466	blue1
chr1	4564109	4593460	1_45.74111467	blue3
chr1	4554766	4593487	1_45.74115815	blue6
chr1	4570916	4609194	1_45.90031377	blue9
chr1	4588703	4655938	1_46.2265799	blue7
chr1	4628906	4648910	1_46.38908443	blue7
chr1	4628910	4667452	1_46.38912792	blue7
chr1	4677266	4706432	1_46.87268855	blue5
chr1	4668109	4697275	1_46.87273203	blue6
chr1	4700738	4729938	1_47.19935978	blue6
chr1	4709938	4751728	1_47.19940327	blue6
chr1	4688156	4733574	1_47.19944675	blue9
chr1	4739028	4766292	1_47.52658364	blue8
chr1	4824382	4851700	1_48.34385097	blue4
chr1	4817074	4851708	1_48.34389445	blue3
chr1	4890081	4910081	1_49.00081986	blue2
chr1	4900805	4932039	1_49.16429915	blue6
chr1	4922726	4942726	1_49.32726924	blue3
chr1	4938996	4958996	1_49.48996867	blue3
chr1	5099107	5119117	1_51.09112264	blue6
chr1	5114842	5145768	1_51.24844698	blue2
chr1	5130427	5158614	1_51.40429725	blue6
chr1	5176032	5212357	1_52.02354977	blue1
chr1	5207676	5227681	1_52.17678843	blue4
chr1	5223138	5243142	1_52.33140348	blue5
chr1	5255850	5290607	1_52.80605497	blue6
chr1	5286537	5334968	1_52.96539486	blue8
chr1	5294377	5314381	1_53.04379201	blue8
chr1	5281332	5322231	1_53.12229666	blue9
chr1	5395165	5429394	1_54.08714352	blue10
chr1	5374290	5434961	1_54.24959423	blue9
chr1	5414961	5448628	1_54.24963771	blue10
chr1	5441212	5466682	1_54.5668012	blue9
chr1	5462510	5504355	1_54.72512326	blue9
chr1	5462518	5482523	1_54.72521023	blue6
chr1	5510658	5530662	1_55.20660348	blue6
chr1	5510662	5530666	1_55.20664696	blue6
chr1	5532752	5582852	1_55.42754385	blue5
chr1	5546939	5597039	1_55.87037484	blue2
chr1	5577039	5619830	1_55.87041832	blue2
chr1	5554257	5619086	1_55.87046181	blue3
chr1	5580204	5622247	1_56.12245068	blue4
chr1	5627487	5647491	1_56.37489494	blue5
chr1	5627491	5659392	1_56.37493842	blue10
chr1	5649189	5681090	1_56.71088654	blue4
chr1	5661090	5681095	1_56.71093002	blue7
chr1	5677681	5718193	1_56.87683761	blue3
chr1	5657178	5698996	1_56.87688109	blue4
chr1	5692808	5714119	1_57.04117433	blue6
chr1	5710572	5737543	1_57.20574901	blue2
chr1	5703610	5737592	1_57.2057925	blue3
chr1	5743679	5763684	1_57.53682072	blue2
chr1	5739548	5800424	1_57.70140522	blue4
chr1	5772519	5826213	1_58.02804324	blue7
chr1	5875620	5895624	1_58.85622539	blue9
chr1	5908663	5928667	1_59.18665751	blue7
chr1	5837491	5953723	1_59.43721482	blue1
chr1	5942087	5975380	1_59.52090005	blue6
chr1	5958882	5978889	1_59.68887688	blue1
chr1	5958889	5978894	1_59.68892036	blue6
chr1	6010183	6030186	1_60.20183963	blue10
chr1	6059670	6079674	1_60.69672263	blue6
chr1	6125257	6161035	1_61.35259704	blue1
chr1	6141531	6169412	1_61.51533996	blue6
chr1	6149976	6185647	1_61.67854851	blue6
chr1	6190460	6215667	1_62.00462993	blue9
chr1	6201707	6226955	1_62.16952953	blue8
chr1	6218577	6259793	1_62.49790834	blue9
chr1	6297407	6338689	1_63.14621379	blue2
chr1	6306602	6340585	1_63.30583553	blue5
chr1	6341886	6377325	1_63.62180645	blue7
chr1	6429280	6456457	1_64.42881534	blue7
chr1	6448766	6511629	1_64.58768961	blue7
chr1	6486450	6517275	1_65.07273223	blue1
chr1	6544568	6569957	1_65.54570614	blue4
chr1	6560253	6601354	1_65.70255411	blue2
chr1	6575719	6626917	1_65.85721264	blue3
chr1	6622944	6652947	1_66.3294667	blue2
chr1	6644176	6674569	1_66.64567596	blue4
chr1	6763731	6787231	1_67.77229411	blue1
chr1	6767231	6797661	1_67.77233759	blue5
chr1	6756810	6797580	1_67.77238107	blue5
chr1	6775328	6800409	1_67.85330329	blue8
chr1	6778345	6803434	1_67.93432284	blue7
chr1	6778327	6803434	1_67.93432314	blue1
chr1	6796226	6822912	1_68.09567898	blue7
chr1	6812203	6835558	1_68.25556163	blue7
chr1	6831952	6867440	1_68.57438618	blue8
chr1	6874027	6899171	1_68.89169359	blue9
chr1	6879171	6904292	1_68.89173707	blue9
chr1	6874059	6904264	1_68.89178056	blue10
chr1	6910553	6930560	1_69.20555479	blue10
chr1	6915788	6942254	1_69.25793126	blue10
chr1	6919708	6946196	1_69.3619474	blue10
chr1	6941561	7011231	1_69.51564143	blue9
chr1	6941570	6961575	1_69.5157284	blue9
chr1	7004041	7030544	1_70.14043704	blue9
chr1	7030759	7050763	1_70.40761822	blue9
chr1	7036149	7056153	1_70.46151178	blue9
chr1	7042282	7071635	1_70.56976454	blue8
chr1	7047734	7072396	1_70.62393953	blue8
chr1	7065770	7091828	1_70.78805884	blue3
chr1	7065787	7088812	1_70.78810232	blue9
chr1	7111269	7158724	1_71.21271417	blue2
chr1	7125800	7182346	1_71.63253646	blue6
chr1	7170158	7218234	1_71.80160871	blue8
chr1	7159072	7207148	1_71.97146125	blue8
chr1	7204023	7242978	1_72.14025207	blue1
chr1	7185076	7224031	1_72.14029555	blue5
chr1	7278401	7307771	1_72.97769634	blue4
chr1	7287771	7317075	1_72.97773983	blue7
chr1	7286678	7315947	1_73.0594526	blue8
chr1	7299506	7328786	1_73.14133931	blue8
chr1	7312320	7337071	1_73.22322596	blue8
chr1	7315742	7340527	1_73.30525333	blue8
chr1	7350312	7376611	1_73.63464421	blue7
chr1	7366774	7389924	1_73.79921888	blue5
chr1	7367578	7406497	1_73.96495207	blue8
chr1	7416811	7443004	1_74.29915161	blue6
chr1	7436824	7463428	1_74.46826686	blue7
chr1	7434636	7473341	1_74.63339369	blue10
chr1	7461558	7481562	1_74.71560532	blue9
chr1	7475388	7504829	1_74.85391065	blue8
chr1	7471566	7501006	1_74.91004784	blue8
chr1	7503379	7523386	1_75.13384721	blue1
chr1	7520065	7549669	1_75.3006758	blue4
chr1	7510470	7540074	1_75.30071929	blue1
chr1	7525674	7545679	1_75.35676951	blue5
chr1	7522311	7571832	1_75.46974748	blue4
chr1	7522121	7556981	1_75.46979096	blue1
chr1	7545487	7565491	1_75.55489606	blue7
chr1	7554061	7577337	1_75.64064073	blue6
chr1	7567927	7594478	1_75.81201038	blue4
chr1	7588574	7618423	1_75.9857644	blue1
chr1	7606133	7626138	1_76.16135992	blue3
chr1	7543726	7643430	1_76.33428009	blue10
chr1	7623425	7643430	1_76.33428019	blue10
chr1	7640686	7670808	1_76.5068854	blue4
chr1	7647815	7677918	1_76.6791658	blue4
chr1	7692330	7715683	1_77.02332438	blue6
chr1	7706135	7732879	1_77.19500869	blue3
chr1	7726607	7756817	1_77.3660969	blue3
chr1	7767512	7798312	1_77.88310349	blue6
chr1	7791942	7819078	1_78.05506924	blue6
chr1	7791939	7815517	1_78.0551562	blue2
chr1	7819451	7850283	1_78.40280917	blue6
chr1	7819412	7850291	1_78.40289614	blue8
chr1	7832651	7859830	1_78.4624794	blue4
chr1	7860518	7891284	1_78.75924525	blue4
chr1	7900627	7920631	1_79.10629732	blue9
chr1	7924563	7954988	1_79.44986446	blue8
chr1	7941474	7971986	1_79.61984745	blue9
chr1	7968922	7999414	1_79.78924462	blue9
chr1	7968930	7992449	1_79.78933159	blue10
chr1	7982370	8009347	1_79.95868528	blue6
chr1	8002710	8027831	1_80.12712774	blue10
chr1	8003228	8028380	1_80.18378431	blue10
chr1	8009325	8039622	1_80.29619941	blue10
chr1	8036245	8056249	1_80.46247494	blue10
chr1	8036249	8056254	1_80.46251842	blue7
chr1	7990145	8072881	1_80.62879395	blue9
chr1	8052881	8072885	1_80.62883743	blue8
chr1	8097888	8128079	1_81.12979349	blue10
chr1	8097883	8122985	1_81.12983698	blue10
chr1	8119660	8149872	1_81.29662209	blue10
chr1	8136479	8156483	1_81.46481681	blue10
chr1	8170555	8190559	1_81.80557336	blue10
chr1	8170559	8190563	1_81.80561685	blue4
chr1	8188023	8208030	1_81.98025867	blue10
chr1	8205690	8266189	1_82.15694968	blue9
chr1	8205697	8266799	1_82.15699326	blue8
chr1	8205697	8225701	1_82.15699346	blue9
chr1	8205697	8225701	1_82.15699386	blue10
chr1	8205697	8225701	1_82.15699426	blue9
chr1	8206372	8236728	1_82.21534196	blue9
chr1	8212169	8237365	1_82.27363582	blue10
chr1	8223182	8246659	1_82.3318427	blue10
chr1	8275846	8306228	1_82.85848905	blue10
chr1	8275855	8295859	1_82.85857602	blue9
chr1	8408930	8443143	1_84.26037102	blue1
chr1	8433441	8453446	1_84.4344397	blue5
chr1	8451068	8471070	1_84.61068559	blue7
chr1	8456970	8487495	1_84.66972652	blue1
chr1	8458182	8488749	1_84.78747318	blue4
chr1	8486778	8510356	1_84.96780477	blue1
chr1	8501480	8528577	1_85.15038001	blue4
chr1	8553937	8584362	1_85.63939264	blue7
chr1	8567534	8597960	1_85.87957969	blue7
chr1	8567499	8597968	1_85.87966666	blue7
chr1	8622880	8653462	1_86.43460243	blue6
chr1	8628151	8658775	1_86.4346894	blue6
chr1	8647770	8675062	1_86.6140558	blue7
chr1	8656847	8680505	1_86.70503481	blue3
chr1	8678763	8709411	1_86.88765293	blue8
chr1	8687884	8718601	1_86.97886988	blue8
chr1	8713661	8755066	1_87.34375405	blue9
chr1	8778970	8806104	1_87.88972952	blue10
chr1	8771907	8805984	1_87.88977311	blue9
chr1	8778062	8805072	1_87.95069952	blue10
chr1	8791149	8811154	1_88.01151844	blue9
chr1	8797228	8817232	1_88.07230414	blue8
chr1	8797232	8820726	1_88.07234763	blue9
chr1	8889125	8916154	1_89.02633275	blue7
chr1	8892639	8917958	1_89.02641972	blue8
chr1	8899492	8924844	1_89.14842596	blue10
chr1	8907389	8934537	1_89.20965676	blue9
chr1	8925837	8949404	1_89.39402029	blue9
chr1	8952198	9004810	1_89.94808038	blue5
chr1	9002971	9022975	1_90.12973461	blue3
chr1	9002975	9022979	1_90.12977809	blue3
chr1	9010529	9041246	1_90.3124403	blue3
chr1	9039540	9070371	1_90.49542744	blue3
chr1	9057792	9088578	1_90.67794832	blue3
chr1	9065460	9096246	1_90.8624423	blue7
chr1	9094761	9120169	1_91.04763987	blue2
chr1	9108084	9133446	1_91.23444152	blue2
chr1	9113446	9137011	1_91.23448501	blue3
chr1	9109890	9136997	1_91.23452849	blue7
chr1	9147593	9171117	1_91.61115082	blue6
chr1	9145959	9176276	1_91.61123779	blue8
chr1	9188936	9219274	1_91.98938216	blue8
chr1	9178606	9208944	1_91.98942565	blue7
chr1	9203598	9230540	1_92.17062379	blue2
chr1	9221909	9248906	1_92.35405603	blue4
chr1	9262506	9287760	1_92.7250856	blue3
chr1	9258301	9301409	1_92.91407636	blue3
chr1	9300112	9320117	1_93.10114918	blue5
chr1	9300117	9325825	1_93.10119266	blue1
chr1	9313198	9338869	1_93.28867672	blue5
chr1	9318869	9350176	1_93.2887202	blue4
chr1	9344532	9375839	1_93.65837332	blue6
chr1	9355843	9375848	1_93.65846029	blue1
chr1	9355843	9398536	1_93.65846039	blue5
chr1	9333159	9379695	1_93.65850387	blue1
chr1	9379632	9407345	1_93.93477955	blue7
chr1	9406627	9434381	1_94.20495346	blue8
chr1	9406618	9430507	1_94.2050507	blue9
chr1	9453255	9484562	1_94.74560276	blue8
chr1	9456829	9492228	1_94.74564645	blue8
chr1	9456900	9484566	1_94.74564655	blue8
chr1	9464562	9484564	1_94.74564685	blue9
chr1	9464564	9487987	1_94.74564695	blue10
chr1	9461105	9484566	1_94.74564725	blue9
chr1	9500579	9520583	1_95.10581301	blue8
chr1	9500583	9530912	1_95.1058565	blue7
chr1	9518431	9538435	1_95.28433578	blue1
chr1	9573640	9598910	1_95.83642864	blue2
chr1	9596924	9622150	1_96.06926802	blue2
chr1	9672279	9699243	1_96.85759081	blue5
chr1	9697845	9728184	1_97.18181962	blue1
chr1	9746283	9771489	1_97.56285276	blue8
chr1	9760041	9785288	1_97.75286257	blue7
chr1	9780848	9807802	1_97.94322984	blue7
chr1	9784333	9825285	1_97.94336029	blue2
chr1	9822432	9852709	1_98.32434994	blue6
chr1	9836235	9866426	1_98.51326412	blue4
chr1	9879804	9903191	1_98.89806205	blue8
chr1	9914637	9938016	1_99.28014113	blue6
chr1	9971055	10001205	1_99.86125871	blue5
chr1	9971050	9996132	1_99.8613022	blue8
chr1	9995215	10025643	1_100.0521785	blue1
chr1	10052318	10072322	1_100.6232049	blue2
chr1	10089293	10125069	1_100.9929553	blue2
chr1	10073525	10117234	1_100.9929988	blue3
chr1	10099465	10135271	1_101.1740031	blue2
chr1	10144237	10169419	1_101.542395	blue3
chr1	10152239	10182430	1_101.7242865	blue2
chr1	10188800	10218991	1_102.0898972	blue6
chr1	10231924	10258637	1_102.452842	blue1
chr1	10253291	10276637	1_102.6329351	blue7
chr1	10267516	10294192	1_102.8085644	blue6
chr1	10305877	10330897	1_103.1587963	blue9
chr1	10314580	10341336	1_103.2458303	blue9
chr1	10316510	10350002	1_103.3326367	blue2
chr1	10376220	10399573	1_103.8622239	blue4
chr1	10492254	10522067	1_105.1206485	blue7
chr1	10515099	10540011	1_105.3000917	blue6
chr1	10532719	10562628	1_105.4769332	blue7
chr1	10554991	10575000	1_105.64996	blue7
chr1	10589878	10613739	1_105.9988112	blue6
chr1	10619341	10656777	1_106.3513684	blue5
chr1	10712289	10735539	1_107.222915	blue8
chr1	10742921	10769465	1_107.5618539	blue9
chr1	10813107	10842459	1_108.2310973	blue10
chr1	10829900	10859199	1_108.3990311	blue7
chr1	10820610	10849909	1_108.3990746	blue8
chr1	10863462	10888069	1_108.73465	blue10
chr1	10891740	10916354	1_109.0635214	blue10
chr1	10887080	10925718	1_109.0636084	blue6
chr1	10929242	10949246	1_109.3924467	blue6
chr1	10969988	10999322	1_109.893206	blue4
chr1	10995936	11034164	1_110.0593842	blue6
chr1	10994372	11032504	1_110.22502	blue1
chr1	11019936	11048965	1_110.3896382	blue4
chr1	11042200	11068223	1_110.5520997	blue6
chr1	11056941	11085954	1_110.7145939	blue5
chr1	11077294	11101766	1_110.8729697	blue6
chr1	11088560	11113008	1_111.0300663	blue6
chr1	11150281	11179070	1_111.6466337	blue9
chr1	11197114	11222979	1_112.1005303	blue6
chr1	11230278	11258887	1_112.4028034	blue7
chr1	11260518	11280522	1_112.7052053	blue7
chr1	11243573	11280531	1_112.7052923	blue9
chr1	11335700	11355704	1_113.457028	blue10
chr1	11395878	11432863	1_114.0588044	blue8
chr1	11378901	11415886	1_114.0588478	blue10
chr1	11410729	11430733	1_114.2073178	blue10
chr1	11422527	11448295	1_114.3540326	blue10
chr1	11446036	11474602	1_114.6459988	blue9
chr1	11494394	11518557	1_115.0855573	blue10
chr1	11552590	11583930	1_115.682693	blue4
chr1	11651289	11671293	1_116.6129154	blue8
chr1	11658462	11686856	1_116.7685384	blue8
chr1	11773357	11797550	1_117.8754879	blue7
chr1	11806517	11829804	1_118.1980195	blue8
chr1	11842119	11872010	1_118.5212178	blue8
chr1	11884903	11909827	1_118.9982539	blue6
chr1	11886560	11913121	1_118.9983408	blue6
chr1	11902125	11925426	1_119.1542453	blue7
chr1	11936850	11956852	1_119.4685287	blue8
chr1	11986486	12009325	1_119.9648875	blue6
chr1	12063743	12086640	1_120.7663817	blue8
chr1	12035120	12097405	1_120.7664687	blue6
chr1	12103647	12145270	1_121.2440574	blue1
chr1	12103545	12134412	1_121.2441008	blue3
chr1	12152486	12178414	1_121.6545624	blue6
chr1	12172748	12198653	1_121.8570672	blue5
chr1	12192894	12215843	1_122.0584131	blue3
chr1	12211544	12236034	1_122.2154664	blue7
chr1	12222727	12251709	1_122.3721512	blue6
chr1	12242946	12285434	1_122.5294855	blue6
chr1	12307159	12362468	1_123.1716389	blue7
chr1	12323172	12343179	1_123.3317697	blue8
chr1	12339057	12368356	1_123.4906009	blue8
chr1	12372058	12398249	1_123.8515732	blue10
chr1	12389841	12412931	1_124.0292921	blue10
chr1	12446439	12485429	1_124.754271	blue10
chr1	12497402	12517406	1_125.0740457	blue10
chr1	12497406	12559649	1_125.0740891	blue10
chr1	12522103	12557034	1_125.3954926	blue10
chr1	12578794	12598799	1_125.88797	blue8
chr1	12595284	12615291	1_126.0528696	blue10
chr1	12628020	12674087	1_126.3802513	blue9
chr1	12635199	12681264	1_126.7126227	blue9
chr1	12656639	12689546	1_126.7954407	blue5
chr1	12689724	12719402	1_127.0456833	blue9
chr1	12711529	12736409	1_127.2153185	blue10
chr1	12715199	12740040	1_127.3003801	blue9
chr1	12728492	12748496	1_127.3849428	blue9
chr1	12745311	12765315	1_127.5531376	blue10
chr1	12745315	12789082	1_127.553181	blue10
chr1	12730032	12773799	1_127.6379715	blue10
chr1	12801853	12887777	1_128.410123	blue10
chr1	12794251	12851018	1_128.4101665	blue9
chr1	12854885	12884658	1_128.7465662	blue10
chr1	12881424	12916336	1_128.9142621	blue10
chr1	12883367	12925692	1_129.0827817	blue8
chr1	12907831	12942683	1_129.2524603	blue8
chr1	12907813	12935252	1_129.2525038	blue8
chr1	12966721	13006822	1_129.7672353	blue9
chr1	12946629	12986730	1_129.7672788	blue10
chr1	13009899	13029903	1_130.1990154	blue10
chr1	13035786	13069721	1_130.4578846	blue10
chr1	13158559	13178563	1_131.6856173	blue10
chr1	13175939	13199430	1_131.8594148	blue10
chr1	13219898	13255625	1_132.3777129	blue10
chr1	13244740	13264747	1_132.5474575	blue10
chr1	13295021	13315025	1_133.0502337	blue10
chr1	13327927	13347931	1_133.3792954	blue10
chr1	13361003	13381010	1_133.7100586	blue10
chr1	13585046	13609938	1_135.9993592	blue8
chr1	13605922	13640769	1_136.1592516	blue7
chr1	13611986	13641645	1_136.3164347	blue7
chr1	13632459	13662331	1_136.4737591	blue7
chr1	13649765	13676323	1_136.6303901	blue9
chr1	13658971	13699063	1_136.7897735	blue1
chr1	13690822	13724321	1_137.1094953	blue7
chr1	13729358	13752709	1_137.4270699	blue6
chr1	13780731	13800735	1_137.9073379	blue8
chr1	13777750	13816926	1_138.0692131	blue7
chr1	13830081	13860077	1_138.4008375	blue7
chr1	13952617	13982787	1_139.7278533	blue8
chr1	13962787	13992856	1_139.7278968	blue7
chr1	14029300	14054329	1_140.393026	blue5
chr1	14090796	14115796	1_141.057939	blue6
chr1	14118926	14148895	1_141.388934	blue4
chr1	14135888	14175334	1_141.5563914	blue1
chr1	14176239	14202836	1_141.8953592	blue7
chr1	14193916	14233585	1_142.2358334	blue8
chr1	14230259	14250264	1_142.4026185	blue5
chr1	14255361	14291573	1_142.815691	blue6
chr1	14279662	14299669	1_142.8966773	blue6
chr1	14308944	14335612	1_143.2227048	blue5
chr1	14308933	14335634	1_143.2227483	blue10
chr1	14318031	14348019	1_143.3304382	blue2
chr1	14323480	14348458	1_143.3845594	blue4
chr1	14485126	14515175	1_145.0517331	blue3
chr1	14511579	14541667	1_145.2158187	blue5
chr1	14533941	14564091	1_145.5408961	blue7
chr1	14544091	14574304	1_145.5409396	blue6
chr1	14660954	14680959	1_146.7095706	blue4
chr1	14660959	14695920	1_146.7096141	blue5
chr1	14727482	14747486	1_147.3748481	blue5
chr1	14743962	14820057	1_147.5396505	blue3
chr1	14780354	14814048	1_148.0404658	blue5
chr1	14841723	14886641	1_148.7158518	blue4
chr1	14923462	14964237	1_149.5423582	blue5
chr1	15097495	15133033	1_151.2302127	blue2
chr1	15146165	15176422	1_151.5617066	blue4
chr1	15135923	15166177	1_151.5617501	blue4
chr1	15146980	15173802	1_151.6039393	blue8
chr1	15151214	15178026	1_151.6462258	blue7
chr1	15155455	15178862	1_151.6885993	blue6
chr1	15167995	15194972	1_151.8147449	blue1
chr1	15176291	15203304	1_151.8978878	blue1
chr1	15212991	15243595	1_152.2299343	blue6
chr1	15229346	15249351	1_152.3934908	blue5
chr1	15296026	15316031	1_153.0602891	blue3
chr1	15317005	15376279	1_153.3963204	blue3
chr1	15311401	15358012	1_153.4801029	blue7
chr1	15346367	15366372	1_153.5637011	blue2
chr1	15379894	15399898	1_153.8989624	blue6
chr1	15392234	15433494	1_154.2349208	blue5
chr1	15481326	15501330	1_154.9132853	blue6
chr1	15506708	15526718	1_155.1671377	blue1
chr1	15515179	15577847	1_155.2518412	blue9
chr1	15532090	15557337	1_155.4209232	blue7
chr1	15594335	15624784	1_156.0958078	blue6
chr1	15616043	15646340	1_156.2604587	blue1
chr1	15622231	15652528	1_156.4252611	blue5
chr1	15628408	15668926	1_156.5892392	blue5
chr1	15648926	15679055	1_156.5892826	blue1
chr1	15660294	15690423	1_156.7536296	blue1
chr1	15715026	15735026	1_157.2502617	blue5
chr1	15814662	15834662	1_158.2466291	blue2
chr1	15830477	15886531	1_158.765289	blue1
chr1	15945391	16025892	1_159.5539356	blue3
chr1	15926214	15981592	1_159.7158773	blue2
chr1	15962239	15997753	1_159.877515	blue2
chr1	16043004	16074779	1_160.5300717	blue6
chr1	16019569	16070509	1_160.5302662	blue1
chr1	16170554	16196235	1_161.862337	blue6
chr1	16169685	16212192	1_162.021905	blue5
